branchname,"ITEM TYPE","TOTAL ITEMS","ADULT ITEMS","YOUNG ADULT ITEMS","JUVENILE ITEMS","TOTAL ADDED LM","ADULT ADDED LM","YOUNG ADULT ADDED LM","JUVENILE ADDED LM","TOTAL DELETED LM","ADULT DELETED LM","YOUNG ADULT DELETED LM","JUVENILE DELETED LM"
"Prairie Hills Schools - Sabetha Middle School","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","E-content : Digital content",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","E-content : E-learning course",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Inter-library loan",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School",Key,,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Kit or multi-part set",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School",MAGAZINE,,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Magazine (new)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School",Music,,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School",Pamphlet,,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Reference material",118,,118,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Reserve desk : Highland Community College",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School",Room,,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Special collections (local requests only)",14,,14,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Special collections (no requests allowed)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Story walk",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Things : Artwork",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Things : Cooking equipment",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Things : Die cut equipment",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Things : Equipment",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Things : Kansas Parks Pass",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Things : Museum pass / event pass",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Things : Recreation and sports",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Things : Tools",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School",Video,,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Video (Local requests only)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Video (New)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Video (No requests allowed)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Video (Television)",,,,,,,,,,,,
"Prairie Hills Schools - Sabetha Middle School","Video game",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)",(Unclassified),,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)",AUDIOBOOK,52,1,5,46,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Audiobook (new)",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)",Book,13168,1297,2063,9808,,,,,5,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Book (local requests only)",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Book (new)",3,,1,2,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Book (no requests allowed)",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Book club set",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Computers and internet : Laptop computer",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Computers and internet : Public computer",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Computers and internet : Software",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","E-content : Digital content",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","E-content : E-learning course",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Inter-library loan",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)",Key,,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Kit or multi-part set",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)",MAGAZINE,23,,,23,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Magazine (new)",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)",Music,2,,,2,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)",Pamphlet,,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Reference material",181,,,181,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Reserve desk : Highland Community College",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)",Room,,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Special collections (local requests only)",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Special collections (no requests allowed)",1,,,1,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Story walk",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Things : Artwork",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Things : Cooking equipment",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Things : Die cut equipment",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Things : Equipment",6,,,6,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Things : Kansas Parks Pass",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Things : Museum pass / event pass",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Things : Recreation and sports",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Things : Tools",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)",Video,82,1,1,80,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Video (Local requests only)",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Video (New)",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Video (No requests allowed)",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Video (Television)",,,,,,,,,,,,
"Prairie Hills Schools - Wetmore Academic Center (Permanently closed)","Video game",,,,,,,,,,,,
"Richmond Public Library",(Unclassified),,,,,,,,,,,,
"Richmond Public Library",AUDIOBOOK,18,17,1,,,,,,,,,
"Richmond Public Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Richmond Public Library","Audiobook (new)",,,,,,,,,,,,
"Richmond Public Library",Book,5908,2602,577,2729,15,12,1,2,29,,,
"Richmond Public Library","Book (local requests only)",,,,,,,,,,,,
"Richmond Public Library","Book (new)",,,,,,,,,,,,
"Richmond Public Library","Book (no requests allowed)",,,,,,,,,,,,
"Richmond Public Library","Book club set",,,,,,,,,,,,
"Richmond Public Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Richmond Public Library","Computers and internet : Launchpad tablet",1,,1,,,,,,,,,
"Richmond Public Library","Computers and internet : Public computer",7,7,,,,,,,,,,
"Richmond Public Library","Computers and internet : Software",,,,,,,,,,,,
"Richmond Public Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Richmond Public Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Richmond Public Library","E-content : Digital content",,,,,,,,,,,,
"Richmond Public Library","E-content : E-learning course",,,,,,,,,,,,
"Richmond Public Library","Inter-library loan",2,2,,,2,2,,,,,,
"Richmond Public Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Richmond Public Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Richmond Public Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Richmond Public Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Richmond Public Library",Key,,,,,,,,,,,,
"Richmond Public Library","Kit or multi-part set",24,24,,,,,,,,,,
"Richmond Public Library",MAGAZINE,16,16,,,,,,,,,,
"Richmond Public Library","Magazine (new)",,,,,,,,,,,,
"Richmond Public Library",Music,42,42,,,,,,,,,,
"Richmond Public Library",Pamphlet,,,,,,,,,,,,
"Richmond Public Library","Reference material",1,1,,,,,,,,,,
"Richmond Public Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Richmond Public Library",Room,,,,,,,,,,,,
"Richmond Public Library","Special collections (local requests only)",,,,,,,,,,,,
"Richmond Public Library","Special collections (no requests allowed)",,,,,,,,,,,,
"Richmond Public Library","Story walk",,,,,,,,,,,,
"Richmond Public Library","Things : Artwork",,,,,,,,,,,,
"Richmond Public Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Richmond Public Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Richmond Public Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Richmond Public Library","Things : Cooking equipment",,,,,,,,,,,,
"Richmond Public Library","Things : Die cut equipment",,,,,,,,,,,,
"Richmond Public Library","Things : Equipment",6,6,,,,,,,,,,
"Richmond Public Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Richmond Public Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Richmond Public Library","Things : Recreation and sports",,,,,,,,,,,,
"Richmond Public Library","Things : Tools",,,,,,,,,,,,
"Richmond Public Library",Video,2088,1615,,473,11,10,,1,9,,,
"Richmond Public Library","Video (Local requests only)",,,,,,,,,,,,
"Richmond Public Library","Video (New)",,,,,,,,,,,,
"Richmond Public Library","Video (No requests allowed)",,,,,,,,,,,,
"Richmond Public Library","Video (Television)",18,18,,,,,,,,,,
"Richmond Public Library","Video game",9,2,3,4,,,,,5,,,
"Rossville Community Library",(Unclassified),,,,,,,,,,,,
"Rossville Community Library",AUDIOBOOK,104,4,5,95,,,,,263,,,
"Rossville Community Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Rossville Community Library","Audiobook (new)",,,,,,,,,,,,
"Rossville Community Library",Book,12088,6318,785,4985,62,40,1,21,51,,,
"Rossville Community Library","Book (local requests only)",,,,,,,,,,,,
"Rossville Community Library","Book (new)",1,1,,,,,,,,,,
"Rossville Community Library","Book (no requests allowed)",,,,,,,,,,,,
"Rossville Community Library","Book club set",,,,,,,,,,,,
"Rossville Community Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Rossville Community Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Rossville Community Library","Computers and internet : Public computer",,,,,,,,,,,,
"Rossville Community Library","Computers and internet : Software",,,,,,,,,,,,
"Rossville Community Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Rossville Community Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",,,,,,,,,,,,
"Rossville Community Library","E-content : Digital content",,,,,,,,,,,,
"Rossville Community Library","E-content : E-learning course",,,,,,,,,,,,
"Rossville Community Library","Inter-library loan",65,50,4,11,42,30,3,9,41,3,13,3
"Rossville Community Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Rossville Community Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Rossville Community Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Rossville Community Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Rossville Community Library",Key,,,,,,,,,,,,
"Rossville Community Library","Kit or multi-part set",9,,,9,,,,,,,,
"Rossville Community Library",MAGAZINE,3,3,,,,,,,,,,
"Rossville Community Library","Magazine (new)",,,,,,,,,,,,
"Rossville Community Library",Music,,,,,,,,,,,,
"Rossville Community Library",Pamphlet,,,,,,,,,,,,
"Rossville Community Library","Reference material",5,5,,,,,,,,,,
"Rossville Community Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Rossville Community Library",Room,,,,,,,,,,,,
"Rossville Community Library","Special collections (local requests only)",1,1,,,,,,,,,,
"Rossville Community Library","Special collections (no requests allowed)",,,,,,,,,,,,
"Rossville Community Library","Story walk",,,,,,,,,,,,
"Rossville Community Library","Things : Artwork",,,,,,,,,,,,
"Rossville Community Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Rossville Community Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Rossville Community Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Rossville Community Library","Things : Cooking equipment",,,,,,,,,,,,
"Rossville Community Library","Things : Die cut equipment",,,,,,,,,,,,
"Rossville Community Library","Things : Equipment",,,,,,,,,,,,
"Rossville Community Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Rossville Community Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Rossville Community Library","Things : Recreation and sports",,,,,,,,,,,,
"Rossville Community Library","Things : Tools",,,,,,,,,,,,
"Rossville Community Library",Video,3555,2951,,604,7,6,,1,23,,,
"Rossville Community Library","Video (Local requests only)",,,,,,,,,,,,
"Rossville Community Library","Video (New)",,,,,,,,,,,,
"Rossville Community Library","Video (No requests allowed)",,,,,,,,,,,,
"Rossville Community Library","Video (Television)",10,7,,3,,,,,,,,
"Rossville Community Library","Video game",1,,,1,,,,,,,,
"Sabetha, Mary Cotton Library",(Unclassified),,,,,,,,,,,,
"Sabetha, Mary Cotton Library",AUDIOBOOK,1347,765,124,458,1,,,1,8,,,
"Sabetha, Mary Cotton Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Audiobook (new)",4,4,,,,,,,,,,
"Sabetha, Mary Cotton Library",Book,24894,8317,977,15600,122,48,1,73,1500,,,
"Sabetha, Mary Cotton Library","Book (local requests only)",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Book (new)",17,7,2,8,,,,,4,,,
"Sabetha, Mary Cotton Library","Book (no requests allowed)",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Book club set",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Computers and internet : Launchpad tablet",9,3,,6,,,,,,,,
"Sabetha, Mary Cotton Library","Computers and internet : Public computer",2,2,,,,,,,,,,
"Sabetha, Mary Cotton Library","Computers and internet : Software",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",20,20,,,,,,,,,,
"Sabetha, Mary Cotton Library","E-content : Digital content",5,5,,,,,,,,,,
"Sabetha, Mary Cotton Library","E-content : E-learning course",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Inter-library loan",79,78,,1,,,,,,,,
"Sabetha, Mary Cotton Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Sabetha, Mary Cotton Library",Key,,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Kit or multi-part set",393,199,2,192,,,,,,,,
"Sabetha, Mary Cotton Library",MAGAZINE,40,40,,,,,,,,,,
"Sabetha, Mary Cotton Library","Magazine (new)",,,,,,,,,,,,
"Sabetha, Mary Cotton Library",Music,14,11,,3,,,,,2,,,
"Sabetha, Mary Cotton Library",Pamphlet,,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Reference material",98,98,,,,,,,,,,
"Sabetha, Mary Cotton Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Sabetha, Mary Cotton Library",Room,,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Special collections (local requests only)",7,6,1,,,,,,,,,
"Sabetha, Mary Cotton Library","Special collections (no requests allowed)",11,10,,1,,,,,,,,
"Sabetha, Mary Cotton Library","Story walk",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Things : Artwork",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Things : Board games, dolls, puzzles, and toys",19,,,19,,,,,,,,
"Sabetha, Mary Cotton Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Things : Cooking equipment",3,3,,,,,,,,,,
"Sabetha, Mary Cotton Library","Things : Die cut equipment",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Things : Equipment",14,12,,2,,,,,,,,
"Sabetha, Mary Cotton Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Things : Recreation and sports",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Things : Tools",,,,,,,,,,,,
"Sabetha, Mary Cotton Library",Video,1758,1335,126,297,1,1,,,186,,,
"Sabetha, Mary Cotton Library","Video (Local requests only)",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Video (New)",15,6,,9,,,,,1,,,
"Sabetha, Mary Cotton Library","Video (No requests allowed)",,,,,,,,,,,,
"Sabetha, Mary Cotton Library","Video (Television)",6,6,,,,,,,,,,
"Sabetha, Mary Cotton Library","Video game",2,,1,1,,,,,,,,
"Seneca Free Library",(Unclassified),,,,,,,,,,,,
"Seneca Free Library",AUDIOBOOK,1547,1471,11,65,,,,,1,,,
"Seneca Free Library","AUDIOBOOK (MEDIA PLAYER)",,,,,,,,,,,,
"Seneca Free Library","Audiobook (new)",62,61,,1,10,9,,1,,,,
"Seneca Free Library",Book,17205,7520,367,9318,35,,1,34,4,,,
"Seneca Free Library","Book (local requests only)",,,,,,,,,,,,
"Seneca Free Library","Book (new)",299,285,4,10,16,16,,,,,,
"Seneca Free Library","Book (no requests allowed)",,,,,,,,,,,,
"Seneca Free Library","Book club set",,,,,,,,,,,,
"Seneca Free Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Seneca Free Library","Computers and internet : Launchpad tablet",,,,,,,,,,,,
"Seneca Free Library","Computers and internet : Public computer",,,,,,,,,,,,
"Seneca Free Library","Computers and internet : Software",,,,,,,,,,,,
"Seneca Free Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Seneca Free Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",10,10,,,,,,,,,,
"Seneca Free Library","E-content : Digital content",,,,,,,,,,,,
"Seneca Free Library","E-content : E-learning course",,,,,,,,,,,,
"Seneca Free Library","Inter-library loan",,,,,,,,,,,,
"Seneca Free Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Seneca Free Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Seneca Free Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Seneca Free Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Seneca Free Library",Key,,,,,,,,,,,,
"Seneca Free Library","Kit or multi-part set",4,1,2,1,,,,,,,,
"Seneca Free Library",MAGAZINE,,,,,,,,,,,,
"Seneca Free Library","Magazine (new)",,,,,,,,,,,,
"Seneca Free Library",Music,,,,,,,,,,,,
"Seneca Free Library",Pamphlet,,,,,,,,,,,,
"Seneca Free Library","Reference material",3,3,,,,,,,,,,
"Seneca Free Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Seneca Free Library",Room,,,,,,,,,,,,
"Seneca Free Library","Special collections (local requests only)",1,,,1,,,,,,,,
"Seneca Free Library","Special collections (no requests allowed)",1,,,1,,,,,,,,
"Seneca Free Library","Story walk",,,,,,,,,,,,
"Seneca Free Library","Things : Artwork",,,,,,,,,,,,
"Seneca Free Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Seneca Free Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Seneca Free Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Seneca Free Library","Things : Cooking equipment",,,,,,,,,,,,
"Seneca Free Library","Things : Die cut equipment",,,,,,,,,,,,
"Seneca Free Library","Things : Equipment",,,,,,,,,,,,
"Seneca Free Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Seneca Free Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Seneca Free Library","Things : Recreation and sports",,,,,,,,,,,,
"Seneca Free Library","Things : Tools",,,,,,,,,,,,
"Seneca Free Library",Video,3429,2107,27,1295,,,,,3,,,
"Seneca Free Library","Video (Local requests only)",,,,,,,,,,,,
"Seneca Free Library","Video (New)",55,51,1,3,4,4,,,,,,
"Seneca Free Library","Video (No requests allowed)",,,,,,,,,,,,
"Seneca Free Library","Video (Television)",70,68,,2,,,,,,,,
"Seneca Free Library","Video game",,,,,,,,,,,,
"Silver Lake Library",(Unclassified),,,,,,,,,,,,
"Silver Lake Library",AUDIOBOOK,135,63,5,67,,,,,36,,,
"Silver Lake Library","AUDIOBOOK (MEDIA PLAYER)",11,1,1,9,,,,,,,,
"Silver Lake Library","Audiobook (new)",,,,,,,,,,,,
"Silver Lake Library",Book,8431,3321,675,4435,102,63,2,37,1105,,,
"Silver Lake Library","Book (local requests only)",,,,,,,,,,,,
"Silver Lake Library","Book (new)",,,,,,,,,,,,
"Silver Lake Library","Book (no requests allowed)",,,,,,,,,,,,
"Silver Lake Library","Book club set",,,,,,,,,,,,
"Silver Lake Library","Computers and internet : Laptop computer",,,,,,,,,,,,
"Silver Lake Library","Computers and internet : Launchpad tablet",22,,,22,,,,,,,,
"Silver Lake Library","Computers and internet : Public computer",,,,,,,,,,,,
"Silver Lake Library","Computers and internet : Software",,,,,,,,,,,,
"Silver Lake Library","Computers and internet : Tablets, e-readers, and personal computing devices",,,,,,,,,,,,
"Silver Lake Library","COMPUTERS AND INTERNET : WIRELESS INTERNET HOTSPOT",5,5,,,,,,,,,,
"Silver Lake Library","E-content : Digital content",,,,,,,,,,,,
"Silver Lake Library","E-content : E-learning course",,,,,,,,,,,,
"Silver Lake Library","Inter-library loan",28,28,,,2,2,,,5,,,
"Silver Lake Library","Inter-library loan - 07 day loan",,,,,,,,,,,,
"Silver Lake Library","Inter-library loan - 14 day loan",,,,,,,,,,,,
"Silver Lake Library","Inter-library loan - 21 day loan",,,,,,,,,,,,
"Silver Lake Library","Inter-library loan - 28 day loan",,,,,,,,,,,,
"Silver Lake Library",Key,,,,,,,,,,,,
"Silver Lake Library","Kit or multi-part set",17,3,,14,,,,,,,,
"Silver Lake Library",MAGAZINE,694,578,,116,10,8,,2,2,,,
"Silver Lake Library","Magazine (new)",,,,,,,,,,,,
"Silver Lake Library",Music,,,,,,,,,,,,
"Silver Lake Library",Pamphlet,,,,,,,,,,,,
"Silver Lake Library","Reference material",2,2,,,,,,,,,,
"Silver Lake Library","Reserve desk : Highland Community College",,,,,,,,,,,,
"Silver Lake Library",Room,1,,,1,,,,,,,,
"Silver Lake Library","Special collections (local requests only)",3,3,,,,,,,,,,
"Silver Lake Library","Special collections (no requests allowed)",,,,,,,,,,,,
"Silver Lake Library","Story walk",,,,,,,,,,,,
"Silver Lake Library","Things : Artwork",,,,,,,,,,,,
"Silver Lake Library","Things : Bicycles (and bicycle accessories)",,,,,,,,,,,,
"Silver Lake Library","Things : Board games, dolls, puzzles, and toys",,,,,,,,,,,,
"Silver Lake Library","Things : Clothing, costumes, and masks",,,,,,,,,,,,
"Silver Lake Library","Things : Cooking equipment",,,,,,,,,,,,
"Silver Lake Library","Things : Die cut equipment",,,,,,,,,,,,
"Silver Lake Library","Things : Equipment",2,2,,,,,,,,,,
"Silver Lake Library","Things : Kansas Parks Pass",,,,,,,,,,,,
"Silver Lake Library","Things : Museum pass / event pass",,,,,,,,,,,,
"Silver Lake Library","Things : Recreation and sports",,,,,,,,,,,,
"Silver Lake Library","Things : Tools",,,,,,,,,,,,
"Silver Lake Library",Video,1241,804,1,436,1,,1,,114,,,
"Silver Lake Library","Video (Local requests only)",,,,,,,,,,,,
"Silver Lake Library","Video (New)",,,,,,,,,,,,
"Silver Lake Library","Video (No requests allowed)",,,,,,,,,,,,
"Silver Lake Library","Video (Television)",7,7,,,,,,,,,,
"Silver Lake Library","Video game",53,52,,1,,,,,,,,
"Tonganoxie Public Library",(Unclassified),1,1,,,,,,,,,,
"Tonganoxie Public Library",AUDIOBOOK,982,818,41,123,,,,,3,,,
"Tonganoxie Public Library","AUDIOBOOK (MEDIA PLAYER)",2,1,,1,,,,,,,,
"Tonganoxie Public Library","Audiobook (new)",,,,,,,,,,,,
"Tonganoxie Public Library",Book,22265,12160,1793,8312,219,136,16,67,54,1,,
"Tonganoxie Public Library","Book (local requests only)",,,,,,,,,,,,
"Tonganoxie Public Library","Book (new)",1,1,,,,,,,,,,
"Tonganoxie Public Library","Book (no requests allowed)",,,,,,,,,,,,
"Tonganoxie Public Library","Book club set",,,,,,,,,,,,
"Tonganoxie Public Library","Computers and internet : Laptop computer",,,,,,,,,,,,
